VisitReasonId,Name,SpecialtyId,SpecialtyName
pc_PQXa8ZuRNUOGUFq2-abEWh,Occipital Neuralgia,sp_336,Physiatrist
pc_rDl2kOknBEySi1fz-jbZCh,Myofascial Pain Syndrome (MPS),sp_336,Physiatrist
pc_7DqHJoMLQUeK49GPT7L3nx,Legionnaires' Disease,sp_108,Pulmonologist
pc_T1YzF9c4QE2o8DWzFtvS7B,Pontiac Fever,sp_108,Pulmonologist
pc_T3qKHXI0tki8-QT21y4PJh,Aspiration Pneumonia,sp_108,Pulmonologist
pc_ORWbxu0KJkinkNWO6L66ch,Oxygen Therapy,sp_108,Pulmonologist
pc_dKJKeWUH_ki02pwEsPqnFB,Chronic Bronchitis,sp_108,Pulmonologist
pc_OdzLXKMWsEmOXPdAbLQc8R,Silicosis,sp_108,Pulmonologist
pc_jvtNTXUUN0mwmES-unuBoh,Dry Cough,sp_108,Pulmonologist
pc_WhPPU0Oy4U-lmHMk-GRY0x,Respiratory Failure,sp_108,Pulmonologist
pc_ZcDwpX4_h0SOZ_qm2DzimB,Pneumoconiosis,sp_108,Pulmonologist
pc_NRE7p0FvbkS2BJtEAtOF4h,Small Cell Lung Cancer (SCLC),sp_108,Pulmonologist
pc_1JQK4kMFakmRB97GPiicJR,Hyperventilation,sp_108,Pulmonologist
pc_K0GIg_7n1Ua0XrqnMDP2kR,Hospital-acquired Pneumonia (HAP),sp_108,Pulmonologist
pc_xGm-EhFn_0SPFuuqtr2Qqh,Respiratory Syncytial Virus (RSV),sp_108,Pulmonologist
pc_MaWJxgPh1kqeoPgb6MqzCh,Goodpasture Syndrome,sp_108,Pulmonologist
pc_B-0glbO4r0KOpRH27Q43Sx,Severe Acute Respiratory Syndrome (SARS),sp_108,Pulmonologist
pc_LoSDE5XtpUqjWlWJGuobpx,Asthma Attack,sp_108,Pulmonologist
pc_nTlZuXN_eU25rvDzXK-Oph,Occupational Asthma,sp_108,Pulmonologist
pc_Lbs2Ft1P_kGwEBTNUsdG1B,Pneumomediastinum,sp_108,Pulmonologist
pc_9ZRpzyXTLEmySEQMWbk7dx,Pulmonary Edema,sp_108,Pulmonologist
pc_ljq5n5gNIUmEmbKs8Jf4BB,Middle East Respiratory Syndrome (MERS),sp_108,Pulmonologist
pc_e6LN8lZcC0CisFG0IZKw4R,Respiratory Problems,sp_108,Pulmonologist
pc_cgkZSJFWZ02EDdVai6oRrB,Histoplasmosis,sp_108,Pulmonologist
pc_bvkR-QGDlES59gMSM_Cefh,Productive Cough,sp_108,Pulmonologist
pc_CRSU5e8FcEuBIvUuAB6Zph,Non-Small Cell Lung Cancer (NSCLC),sp_108,Pulmonologist
pc_uE_4552480y8ACDjvGuNGx,Black Lung Disease,sp_108,Pulmonologist
pc_AwDo-kQXtUmHP_SywI1oth,Walking Pneumonia,sp_108,Pulmonologist
pc_kEuNP-HtUEO5oLepvSH2lh,Home Lung Function Test,sp_108,Pulmonologist
pc_COVExV2BLUemYTEYEIt-Bh,Assisted Cough,sp_108,Pulmonologist
pc_1riLGLBma0K_NgNTjTnFwB,Bronchospasm,sp_108,Pulmonologist
pc_oV8Ss0Ors0aNZAJJ0s1LeB,Existential Anxiety,sp_352,Psychotherapist
pc_9XCrk055SE-OglxR9hFBqh,Transactional Analysis,sp_352,Psychotherapist
pc_XM1vawq6QUyWvx8kpKYDCB,Narrative Therapy,sp_352,Psychotherapist
pc_od2cGpkSx0S3tqKYiqaE1B,Motivational Interviewing,sp_352,Psychotherapist
pc_3ZsU0G7SX0K3TfcsrjuCwR,Play Therapy,sp_352,Psychotherapist
pc_Lx4fOLJ5VkSvJC7neRrqZR,Betrayal Trauma,sp_352,Psychotherapist
pc_GJ9gB5cur0eKTAhF9hF4bR,Person-Centered Therapy,sp_352,Psychotherapist
pc_3Ue6As2XakiF-8KUWk1Sux,Hoarding Disorder,sp_352,Psychotherapist
pc_vXknhV5LFkC65kN3hmZayx,Creative Blocks,sp_352,Psychotherapist
pc_BVmp1zD0xU2Lg8YmgBBDLh,Somatic Symptom Disorder,sp_352,Psychotherapist
pc_KT80LGEFKEOJlFDztu-SkB,Combat Stress Reaction (CSR),sp_352,Psychotherapist
pc_XnpKNAh9fUG2A82u99gFhR,Severe Acute Asthma,sp_108,Pulmonologist
pc_dlqS2rZndEe51a9YZbHpph,Peak Flow Measurement,sp_108,Pulmonologist
pc_s3HWqzC6lEqXqki4zkPgtB,Pulmonary Contusion,sp_108,Pulmonologist
pc_l5_qiUl3BEC_whL3PAZNMB,Pediatric Respiratory Failure,sp_108,Pulmonologist
pc_wloLfj5vbUmMiwvX709pXx,COVID-19 Vaccine Booster,sp_510,COVID-19 Vaccination Facility
pc_m0Wv6TPsc0iu-5Ju3vj7wh,COVID-19 Vaccine Booster for Johnson & Johnson,sp_510,COVID-19 Vaccination Facility
pc_N0wQl2mr80yP80O1cguLZh,Adult Sick Visit,sp_153,Primary Care Doctor
pc_3w-2C2vSnka9hWjaEhBgHh,Surgical Suture,sp_99,Internist
pc_TmLLH34uj0m_pzaVohq-RR,Cognitive Processing Therapy (CPT),sp_352,Psychotherapist
pc_W-wTQE-vpEaDxAq7N_Rm_h,Strength-Based Therapy,sp_352,Psychotherapist
pc_W1CilubW50m-hj3myPZtdx,Sand Tray Therapy,sp_352,Psychotherapist
pc_hdtDSU9G9Ee94W1y0UM0ZR,Prolonged Exposure (PE) Therapy,sp_352,Psychotherapist
pc_ExTGx5vyYU6XsHQN7HMHTx,Adolescent Addiction / Substance Abuse,sp_352,Psychotherapist
pc__K3auJ8-b0GbO_T0oFtJrR,Psychological First Aid,sp_352,Psychotherapist
pc_KjBTDDmj-UK25OdL3AZhBh,Postpartum Anxiety,sp_352,Psychotherapist
pc_M3y3ik-_uUOpOVgjD5nS2h,Contextual Family Therapy,sp_352,Psychotherapist
pc_IlftuQp3I0yTMgy2zUY3TB,Trauma-Focused Cognitive Behavioral Therapy (TF-CBT),sp_352,Psychotherapist
pc_blJ6vImBEUWwdWc3OUy7yx,Validation Therapy,sp_352,Psychotherapist
pc_gudScUihCkKPL3k1jdLUbB,Caregiver Burnout,sp_352,Psychotherapist
pc_JNGCoPPfSUSqnzJrXe_nOR,Rational Emotive Behavior Therapy (REBT),sp_352,Psychotherapist
pc_jxnDxPsJxk20jI5lK5Ns-h,Bonny Method of Guided Imagery and Music (GIM),sp_352,Psychotherapist
pc_CZbUVjTspEWVo8T04ubb7x,Somatic Therapy,sp_352,Psychotherapist
pc_X-Xg2ZvtEU2O7_we-sQg2B,Emotion-Focused Family Therapy (EFFT),sp_352,Psychotherapist
pc_buAL_3yfkESOrpxyKmmIlR,Intergenerational Trauma,sp_352,Psychotherapist
pc_umjY30Bk2EKOWiYGLQZawx,Relapse Prevention Therapy,sp_352,Psychotherapist
pc_n8BZyv2VeUO5ILwMWah43R,Structural Family Therapy (SFT),sp_352,Psychotherapist
pc_gCDCMp5W9k-PfqfRevpMqB,Prolonged Grief Disorder (PGD),sp_352,Psychotherapist
pc_OlSxUDEd30KuVEOyYVPW2x,Family Issues,sp_352,Psychotherapist
pc_SxTLiuWIg0y-kyqC6HPXDB,Affirming Therapy,sp_352,Psychotherapist
pc_wwXIQSK9C0S4KfvxtK9mKh,Pedophilic Disorder,sp_352,Psychotherapist
pc_CKZvkQK5uEqP4-Xb3M7A9R,Reality Therapy,sp_352,Psychotherapist
pc_gIsuT3Mgik2MI-ybinBxph,Critical Incident Stress Management (CISM),sp_352,Psychotherapist
pc_S4kmso0ReEWBIHFkZM4bbR,Negative Body Image,sp_352,Psychotherapist
pc_SAikE_BJ5k-X_0lQy0J7Wx,Women's Issues Therapy,sp_352,Psychotherapist
pc_Mh90DtzOUkizTKY4GhMYmR,Cognitive-Behavioral Family Therapy,sp_352,Psychotherapist
pc_sGl-OafB3USaNLabkP-t2x,Labial Hypertrophy,sp_104,OB-GYN
pc_p39i-zWzIkumfEouh7gMox,Clitoral Hood Reduction,sp_104,OB-GYN
pc_b6JEsxOaakS5y04HfGKxHh,Truck Accident Injury,sp_156,Chiropractor
pc_VWnJ0zsYTUi187BF9J9obB,Slip and Fall Injury,sp_156,Chiropractor
pc_G09N3-ciEEOcM0o1SXWT_B,Monoclonal Antibody Infusion Therapy,sp_153,Primary Care Doctor
pc_1vybWN88EkW3lvHRyfAgvR,Spondyloarthritis,sp_109,Rheumatologist
pc_BojDlQEiEUWzm3U6mBEwnR,IBD-Associated Arthritis,sp_109,Rheumatologist
pc_PVyD8-cDyECbHVceDvQfVR,Motivational Enhancement Therapy (MET),sp_352,Psychotherapist
pc_uP0bTMj5Xkih-dHTerkc1x,Alternatives for Families - A Cognitive Behavioral Therapy (AF-CBT),sp_352,Psychotherapist
pc_0YFTcsvY3kC56wa0bLvrxh,PDO Thread Lift,sp_101,Dermatologist
pc_-zA5rMbPxkqsV8bA5My72h,Bloating,sp_106,Gastroenterologist
pc_pGKRfJeCqESLjpHw_diNGh,Primary Biliary Cholangitis,sp_106,Gastroenterologist
pc_jBknH0KZDkmq30BXVkpBFB,Primary Sclerosing Cholangitis,sp_106,Gastroenterologist
pc_9lRPVk_21kirZjhpVfLRdx,Liver Lesions,sp_106,Gastroenterologist
pc_3Rgz1R7mMEW98EQ8K0P_Hx,Drug-Induced Liver Injury,sp_106,Gastroenterologist
pc_Id-OpgvjDEOWQ281qaW7Qx,Foster Care Counseling,sp_352,Psychotherapist
pc_apAx88daVESC7PP3lFwgVB,Bunion Surgery,sp_121,Podiatrist
pc_nuQml1Jou0qvuiOYFQ1rEB,Internet Addiction,sp_352,Psychotherapist
pc_18468wXVvEWISs705-MIlh,Porn Addiction,sp_352,Psychotherapist
pc_B3KmFlZUhEKyFlJyPROn-h,Uterine Didelphys,sp_368,Gynecologist
pc_VU5El1R03kife_kQhKNHbR,Uterine Sarcoma,sp_368,Gynecologist
pc_JKY3QOHFw0aF8qPVay2zyx,Vulvar Intraepithelial Neoplasia (VIN),sp_368,Gynecologist
pc_ZmKKXm1ldU63lPi0QTdBlx,Adenocarcinoma in Situ (AIS) of the Cervix,sp_368,Gynecologist
pc_gVs1WOgC8USqDQ_zNAsh-h,Gestational Trophoblastic Disease (GTD),sp_235,Gynecologic Oncologist
pc_-HoSHK66D02GXDyJ2o3COx,Abnormal Pap Test,sp_368,Gynecologist
pc_lPfzcRODJUi-hJQsfKEn7h,Lynch syndrome,sp_235,Gynecologic Oncologist
pc_lKivRq1wsEiQeyLC1EKl4B,Vulvar Mass,sp_235,Gynecologic Oncologist
pc_A58hiyK0y0OCYiu3lsHWix,Peritoneal Carcinomatosis,sp_235,Gynecologic Oncologist
pc_XecmTCViHUmfRMsDH18mWx,Plant-Based Nutrition Consultation,sp_359,Dietitian
pc_CS5F89GWs0qrGjGwcnjbxx,Mindfulness-Based Stress Reduction (MBSR),sp_352,Psychotherapist
pc_Se9WLK--HUu8SWDL020BIB,Childhood Trauma,sp_352,Psychotherapist
pc_9flz_q5RJUa5N2wQc2Y9WR,Regression Therapy,sp_352,Psychotherapist
pc_gyaWalzaukC1DaGEliyS-R,Elbow Arthroscopy,sp_144,Hand Surgeon
pc_lSu_GTV7g0-Is-Q2t5BMOh,Finger Dislocation,sp_144,Hand Surgeon
pc_DXi6ipRgSUSfy8lSP_hh7R,Wrist Dislocation,sp_144,Hand Surgeon
pc_snVK6I343kKpMJirDgY-Xx,Finger Joint Replacement,sp_144,Hand Surgeon
pc_K6ZC5TL39U-62CMXvsm_gR,Wrist Joint Replacement,sp_144,Hand Surgeon
pc_AEFqp2lc60ObnfBnDAqZVh,Elbow Joint Replacement,sp_144,Hand Surgeon
pc_YyPqtCXrwEK64XPhpo1TdR,Stiff Elbow,sp_144,Hand Surgeon
pc_F3FK5OIQHkySqPULvS1Vfh,Stiff Hand,sp_144,Hand Surgeon
pc_3n2mFsL9yU-s3WtzkUzxzx,Biceps Tendon Rupture,sp_353,Shoulder & Elbow Surgeon
pc_RhKC_AzU0kCjWH36NxS5IB,Scapular Injury,sp_353,Shoulder & Elbow Surgeon
pc_feWW_d-NMkayY3OPiT-u-R,Ulnar Collateral Ligament (UCL) Reconstruction,sp_353,Shoulder & Elbow Surgeon
pc_fQzNbXzIYUqP3YUg_IdJRR,Impulse Control Disorder (ICD),sp_352,Psychotherapist
pc_gBJz_ZNQBUu8BbTFyukZtR,Small Intestinal Bacterial Overgrowth (SIBO),sp_359,Dietitian
pc_dCR-1Wh4vEW7ODZ6CmDvBh,Dysbiosis,sp_359,Dietitian
pc_-CB1_qWqm0eYuxYUPKG7RB,Metabolic Detoxification,sp_359,Dietitian
pc_-IQRHg2pCkKDwppUwJfGJB,Hand Reconstructive Surgery,sp_144,Hand Surgeon
pc_0XhEwm1h0keTRDk8My3gxh,Shoulder Reconstructive Surgery,sp_353,Shoulder & Elbow Surgeon
pc_u-0y5c3e-0u4ZRDX9KMmCR,Elbow Reconstructive Surgery,sp_353,Shoulder & Elbow Surgeon
pc_u-JDqvsx60eWSfWT9WdQph,Elbow Reconstructive Surgery Consultation,sp_353,Shoulder & Elbow Surgeon
pc_f2k4WSvrak6vgCP5DFQSSh,Elbow Reconstructive Surgery Follow up,sp_353,Shoulder & Elbow Surgeon
pc_mUMRS5TjwE-C6HeEnOi40x,Joint Replacement Surgery,sp_439,Adult Reconstructive Orthopedic Surgeon
pc_9LCYesxB90atrYeCovEzFh,Eyebrow Transplant,sp_120,Plastic Surgeon
pc_SeceGUbHFkmqy-BnU5VY9h,Beard Transplant,sp_120,Plastic Surgeon
pc_M76A4VSAD0uWUr18w6d7WR,Ceramic Dental Implants,sp_98,Dentist
pc_HJEDBgaRIUW_WlMngiYCvB,Low Vision Exam,sp_157,Optometrist
pc_dRNItoifL0SGIZST9ogkLh,Schroth Method,sp_335,Physical Therapist
pc_SNGrc-fzQkiBSbAF4jlZZR,Thinning Hair,sp_153,Primary Care Doctor
pc_OkSCC-Mn306HM13auneCNB,Alopecia Barbae,sp_153,Primary Care Doctor
pc_AIMJw_SuzEeRx_PiUXdysB,Thinning Eyebrows,sp_153,Primary Care Doctor
pc_UUFiPDaOc0e_TUqqaJMDVx,Androgenetic Alopecia,sp_153,Primary Care Doctor
pc_FFKe6mqs3keATvmA0w58_B,IV Hydration Therapy,sp_401,Family Nurse Practitioner
pc_Uwal_W6SEU6-aefe0Kdcpx,Pre-Surgical Psychological Evaluation,sp_405,Adult Psychiatric & Mental Health Nurse Practitioner
pc_7GJekKMlIEu-TkJHBOyyKh,Neck Pain during Pregnancy,sp_156,Chiropractor
pc_1Krmebovh0y6DyEWShQUxB,Body-Focused Repetitive Behavior (BFRB),sp_352,Psychotherapist
pc_ZRLFhnFv10iHuipju-P_kx,Schizoaffective Disorder,sp_405,Adult Psychiatric & Mental Health Nurse Practitioner
pc_ANUaBxF6eEKc95tffaxPYh,Manic Episode,sp_405,Adult Psychiatric & Mental Health Nurse Practitioner
pc_gkaKDPeop0q3FjwgMDF6Lh,Medication Management,sp_399,Nurse Practitioner
pc_YoZoELuGkka5oNuMCHvW5B,Disruptive Mood Dysregulation Disorder (DMDD),sp_405,Adult Psychiatric & Mental Health Nurse Practitioner
pc_YFtiLGxxj0G8a2X2zKfY9x,Coping Mechanism Development,sp_122,Psychiatrist
pc_1_TFmLIq7U2jAu8vAHg9nx,Infidelity Counseling,sp_122,Psychiatrist
pc_oSvYq_YkIk-mkN8YUOOiTh,Peer Relationship Struggles,sp_122,Psychiatrist
pc_QBNab_L3i0KN7eCpPD4oax,Comorbidities in Mental Health,sp_122,Psychiatrist
pc_GuQ245ydOkCatpXbTgGmiB,COVID-19 Rapid RT-PCR Test,sp_512,COVID-19 Testing Facility
pc_hyXa0hw9W0eutE0RxonhcR,Laser Filling,sp_98,Dentist
pc_dRCObtB54EKcGXEvfEkjoR,BRCA Genetic Test,sp_235,Gynecologic Oncologist
pc_6fMvcyqvf0KhyZP7GAJHfx,Heart Rate Variability (HRV) Assessment,sp_156,Chiropractor
pc_I471eEZYiE6KEe3oY2XD9B,LED Light Therapy,sp_156,Chiropractor
pc_-DKd-EtfYkupWOqBNZAcNB,Infrared Therapy,sp_156,Chiropractor
pc_JAI9bhfBZUiEj3L7_iCIOx,Sexual Abuse,sp_399,Nurse Practitioner
pc_z7CFWAmF4UuVuKh-l0-Zuh,Chronic Impulsivity,sp_122,Psychiatrist
pc_Hl-V9QvppEqM6S9XGqSMWh,Scaphoid Fracture,sp_144,Hand Surgeon
pc_NeikCwSVIEaeSeHwRa2MiR,Radial Head Fracture,sp_144,Hand Surgeon
pc_JZTiuWr7ykWERPvuNfmXIx,Thumb Ulnar Collateral Ligament Injury,sp_144,Hand Surgeon
pc_b5wzRx1TjkqKSPYduy86mx,Scapholunate Ligament Injury,sp_144,Hand Surgeon
pc_Me2VJaVIS0mgocuYGQmBhR,TFCC Injury,sp_144,Hand Surgeon
pc_GKSXzimR6Uus3IU7Szc8ox,Kienbock’s Disease,sp_144,Hand Surgeon
pc_-a7UyOf1W0OiDccN9PG94x,Wrist Fusion,sp_144,Hand Surgeon
pc_o5AcfzvruE2XPuKq5XoEph,Distal Radius Fracture,sp_144,Hand Surgeon
pc_sgomqFlOg0u6bc9i7sJHTh,Elbow Ulnar Collateral Ligament Injury,sp_144,Hand Surgeon
pc_4QlNF4cEAEyg5pMoJ8rgLh,Velopharyngeal Insufficiency (VPI),sp_171,Pediatric Otolaryngologist
pc_PLYpbMC5P0-f_AenUX9TwB,Stridor,sp_171,Pediatric Otolaryngologist
pc_Udt64lr2TkKD9MG0sGsbMB,Contact Lens Exam,sp_157,Optometrist
pc_wbPlCGWe9EGw8JXmUjt8GB,Adlerian Psychotherapy,sp_352,Psychotherapist
pc_kWvvW2NlmUiAiDvNv-UEJR,Accelerated Experiential Dynamic Psychotherapy (AEDP),sp_352,Psychotherapist
pc_hi2tqkBqA0Grq04IkVsjzx,Compassion-Focused Therapy (CFT),sp_352,Psychotherapist
pc_gSQ7WitbP0iTbXGH1xd0PB,Emotionally Focused Therapy (EFT),sp_352,Psychotherapist
pc_tXVJCxKz_Uq3H7fZX0KJQh,Experiential Therapy,sp_352,Psychotherapist
pc_MCTOfR6sFkWSQTlSGVJlIx,Humanistic Therapy,sp_352,Psychotherapist
pc_yNmKJDwbpUCz8aOh7uYySB,Integrative Psychotherapy,sp_352,Psychotherapist
pc_8cMFn0DYf0iGtk1n558VAB,Internal Family Systems (IFS),sp_352,Psychotherapist
pc_W612AbRgnkWrJ8GAag9fjR,Interpersonal Psychotherapy (IPT),sp_352,Psychotherapist
pc_GRbBb-jFO0qZm4gsv9kFRh,Jungian Psychotherapy,sp_352,Psychotherapist
pc_B7bVQeUkK0u8r-l1SkJyFh,Multicultural Therapy,sp_352,Psychotherapist
pc_MZ_UTI4uiUiRH_u6W0_2KB,Parent-Child Interaction Therapy (PCIT),sp_352,Psychotherapist
pc_Kk1MbgAyQ02hFcNURPaUhh,Schema Therapy,sp_352,Psychotherapist
pc_FAr3rzH0f0GtCX5C7QtdeR,Transpersonal Therapy,sp_352,Psychotherapist
pc_zleRUzmXeE298kSM8CsVpB,Gonstead Technique,sp_156,Chiropractor
pc_avj8fJefFkCcu6nXUhffhR,Bagnell Technique,sp_156,Chiropractor
pc_vz1quw6oEEK2Bk8G0PF-yx,Posterior Cruciate Ligament (PCL) Reconstruction,sp_117,Orthopedic Surgeon
pc_Kct716hSqU2AT_CbWtyjix,Medial Collateral Ligament (MCL) Reconstruction,sp_117,Orthopedic Surgeon
pc_EW6AgZYiMEGBD_rMZnFI-R,Posterolateral Corner (PLC) Reconstruction,sp_117,Orthopedic Surgeon
pc_UGM-Bdfxp06etJ_mYC8CfR,Revision Anterior Cruciate Ligament (ACL) Reconstruction,sp_117,Orthopedic Surgeon
pc_seOzHhyOwU-fLIBzUUFCjh,Patella Dislocation,sp_117,Orthopedic Surgeon
pc_lvA9bAsmKUWsEJxSFxDI4h,Medial Patellofemoral Ligament (MPFL) Reconstruction,sp_117,Orthopedic Surgeon
pc_5d_Yhb-rRE6m-nZv0Mpw3x,Shoulder Arthroscopy,sp_117,Orthopedic Surgeon
pc_8nv4_X34T0i3rhu93pJpkh,Superior Capsular Reconstruction,sp_117,Orthopedic Surgeon
pc_rRIWqpYkRkeQTGyi650FCx,Shoulder Labrum Reconstruction,sp_117,Orthopedic Surgeon
pc_FYNf8jNE2UiH6Sag3Qa8Uh,Proximal Biceps Tenodesis,sp_117,Orthopedic Surgeon
pc_CrUzKamBsE6L9D6L0VmoDR,Distal Biceps Tendon Repair,sp_117,Orthopedic Surgeon
pc_FL5zGALiiE20FUZSDpBLPR,Pectoralis Major Tendon Repair,sp_117,Orthopedic Surgeon
pc_cCNH4m3blEOFt8zDfpVqSB,Hip Labral Repair,sp_117,Orthopedic Surgeon
pc_UbPC88zg4Ui3XM1inn-x9R,Hip Labral Reconstruction,sp_117,Orthopedic Surgeon
pc_CiOrTeDSdE6_FE_qoyNyBh,Proximal Hamstring Tendon Repair,sp_117,Orthopedic Surgeon
pc_bi6aN-Q5O0KZg5h9XO6fRh,Abductor Repair,sp_117,Orthopedic Surgeon
pc_HK4yEZcUdUGorZDWQO-XtR,Surgical Hip Dislocation,sp_117,Orthopedic Surgeon
pc_BGJV0wUWg0iP6ilOihci4B,Robotic Total Hip Replacement,sp_117,Orthopedic Surgeon
pc_HEpBWlUorEew3kTBEPXYdx,Narcissistic Personality Disorder (NPD),sp_337,Psychologist
pc_ZVl2NqEp8E2wm8zFSg0djh,Blue Light Therapy (BLT),sp_101,Dermatologist
pc_BSvtcrz2ika2nI2OOPrchB,Electrodesiccation and Curettage (ED&C),sp_101,Dermatologist
pc_G81A7vEUhEOrCIU3KE9BLx,Red Light Therapy (RLT),sp_101,Dermatologist
pc_yr8nZCV2lkGCB_iphqSv4R,Psoriasis,sp_101,Dermatologist
pc_2rNz63Geaka31yS1kV43iB,Mole Removal,sp_101,Dermatologist
pc_JmL4vSdWhEyl93OpHgquih,Burnout,sp_352,Psychotherapist
pc_9bDh349kU0Cly7J20v_gox,Full Mouth Reconstruction,sp_137,Prosthodontist
pc_0Q2HYR4pH02H4V7wpPiwqR," Removal of Skin Tags (Head & Neck)",sp_171,Pediatric Otolaryngologist
pc_1kgZ0lYSkEecKQWNdn4JbR,Glaucoma Eye Exam,sp_157,Optometrist
pc_9wIlPvLWeUiA79ohzTaPwR,Metabolic Disorders,sp_153,Primary Care Doctor
pc_LVcdaELMakmXna5Pev1VEx,Neurofunctional Acupuncture,sp_156,Chiropractor
pc_ldDCT4X73kOjdJi0p8cPNx,Hard Flaccid Syndrome (HFS),sp_335,Physical Therapist
pc_NEpyCqmp5kSwbjP3wNdfYB,Revision Rhinoplasty,sp_130,"Ear, Nose & Throat Doctor"
pc_NYGz03k8Xki8A6kFY9S-1B,Color Vision Test,sp_157,Optometrist
pc_DKL4iWuXZUCzLTBd-m1VSB,Contrast Sensitivity Test,sp_157,Optometrist
pc_a19eDMjXRUKIwb5y7FZRJx,Lifestyle Medicine Consultation,sp_153,Primary Care Doctor
pc_nUMVvMcKikWNiVo8-NVXVB,Pediatric Chiropractic Care,sp_156,Chiropractor
pc_spsov_iHF02w_92OEgrspB,Prenatal Chiropractic Adjustment,sp_156,Chiropractor
pc_K_50qJVwGU2xpCvLutJ_CR,Hypernasality,sp_456,Speech-Language Pathologist
pc_521MIxvmNkGtdlr3ObhsMB,Nano Needling,sp_345,Acupuncturist
pc_igI52NBHZEGYqJmafDQsUB,Electroacupuncture,sp_345,Acupuncturist
pc_O3HLQKGiKUG8mW9cmuuQIB,Relapsing-Remitting Multiple Sclerosis (RRMS),sp_128,Neurologist
pc_2ubmhEVAHkCp7eK7aq2vkh,"Primary-Progressive Multiple Sclerosis (PPMS) ",sp_128,Neurologist
pc_FmtiSFg-1keVGCalb4gRDR,Secondary-Progressive Multiple Sclerosis (SPMS),sp_128,Neurologist
pc_qbL6sbxdH0-I0gulNOFYRh,Video Game Addiction,sp_352,Psychotherapist
pc_VL0dpmwRP0GtLQjcykyE5R,Gastrointestinal Infection,sp_106,Gastroenterologist
pc_hAAXJ3UPDEKglhNEX1y6ix,Esophageal Cancer Screening,sp_106,Gastroenterologist
pc_2_eWlGwGmkq7Albi0wg12h,Ultrasound-Guided Sclerotherapy,sp_142,Vascular Surgeon
pc_vDOyzxOeGkO66GsSAABLdx,Skin Tightening Treatment,sp_101,Dermatologist
pc_h7bi3CBAyEmxsCrB8fGGlB,Lip Lift,sp_167,Facial Plastic & Reconstructive Surgeon
pc_1xeF8hoA6Uaf8oqGtyXvGh,Hairline Lowering / Hairline Advancement,sp_167,Facial Plastic & Reconstructive Surgeon
pc_Ss0-N_OnM0yDXnMT_f10tR,Desquamative Inflammatory Vaginitis (DIV),sp_403,Women's Health Nurse Practitioner
pc_p6unhNzAIEuCiDkq_zRBLB,Hypoactive Sexual Desire Disorder (HSDD),sp_403,Women's Health Nurse Practitioner
pc_T18Diruhhk-3SyBc9SA2eB,Persistent Genital Arousal Disorder (PGAD),sp_403,Women's Health Nurse Practitioner
pc_DiiXOM5B_EKRA0ISGWKeFx," Mast Cell Activation Syndrome (MCAS)",sp_132,Allergist
pc_zCRVPxLvt0SfNdjgp6DTjx,Microbiome Balancing,sp_132,Allergist
pc_VokPMwvjaEaZA9fv3YMviR,Mold Allergy,sp_132,Allergist
pc_lDNQgFzWeEiGntrOOGMqGh,Subcutaneous Immunotherapy (SCIT),sp_132,Allergist
pc_xK3yRW5gEk2ZJY6zwCSbHR,Sublingual Immunotherapy (SLIT),sp_132,Allergist
pc_sEgHQ-0qOE-B0IoxKB9ALh,Aging Skin,sp_101,Dermatologist
pc_e-zdzB5Pi0W-1S99z1BQmB,Dandruff,sp_101,Dermatologist
pc_gJbnwLR_2kayWgLhA-eZNR,Freckle(s),sp_101,Dermatologist
pc_nEv6Nsg_eU-5sRMhNl1vjR,Intertrigo,sp_101,Dermatologist
pc_fPcTW6VOpEy2LBx4NzpIsB,Molluscum Contagiosum,sp_101,Dermatologist
pc_bIBEdEKzEk2bPuYadHNwTx,Pemphigus,sp_101,Dermatologist
pc_KsJ8Xr6fvUSNZpKYIKCwex,Pemphigus Vulgaris,sp_101,Dermatologist
pc_7ermlZoCCE-q0iNonVevGh,Pityriasis Rosea,sp_101,Dermatologist
pc_7DicF_VWe0OhOu_vXerIxx,Peeling Skin,sp_101,Dermatologist
pc_oOGO-5IvXUC71HTqKJD3Ah,Dairy Allergy,sp_381,Physician Assistant
pc_qUbenEgEc0qJk11wCRspUh,Visual reinforcement audiometry (VRA),sp_346,Audiologist
pc_S29GD4rZ5kSdOyUpY6Vuph,Tympanometry,sp_346,Audiologist
pc_UAwaWxC5uU6GYTbwIZ7jjx,Speech Testing,sp_346,Audiologist
pc_POE9N7rCk0S73k6OzX73fR,Presbycusis,sp_346,Audiologist
pc_EeddI2WOZEakVHQJztfAih,Otoacoustic Emissions (OAE) Testing,sp_346,Audiologist
pc_yvQhnEtHhU-Bk1Y_P_IZJB,Conditioned Play Audiometry (CPA),sp_346,Audiologist
pc_2tV3d99jgEmQmCKlsjABkR,Behavioral Audiometry,sp_346,Audiologist
pc_HBH0TMoB6U--ZezdEyEDeh,Cosmetic / Makeup Allergy,sp_381,Physician Assistant
pc_pnGN2PJPaU-oonnugOdhMB,Radioallergosorbent test,sp_381,Physician Assistant
pc_YAEg_0GoakWRfOh3sG-Lxh,Assistive Listening Devices (ALDs),sp_346,Audiologist
pc_P24dqawsbESLQLdWUmA7kh,Dust Allergy,sp_381,Physician Assistant
pc_H7U4BpqFyE6q-ErhP3Sp1B,Eye Allergies,sp_381,Physician Assistant
pc_eI1FO2gkEEuVn6A6-ROc8R,Recurrent Fever,sp_381,Physician Assistant
