InsurancePlanId,Name,InsuranceCarrierId,InsuranceCarrierName
ip_17798,Valley Health Plan Silver 87 HMO,ic_861,Valley Health Plan
ip_17799,Valley Health Plan Silver 94 HMO,ic_861,Valley Health Plan
ip_17800,Western Health Advantage Silver 73 HMO,ic_422,Western Health Advantage
ip_17801,Western Health Advantage Silver 87 HMO,ic_422,Western Health Advantage
ip_17802,Western Health Advantage Silver 94 HMO,ic_422,Western Health Advantage
ip_17803,Sharp Silver 87 HMO,ic_953,Sharp Health Plan
ip_17804,Sharp Silver 94 HMO,ic_953,Sharp Health Plan
ip_17805,Sharp Silver 73 HMO,ic_953,Sharp Health Plan
ip_17806,Shield Secure 6000,ic_438,Blue Shield of California
ip_17807,Shield Secure 4000,ic_438,Blue Shield of California
ip_17808,Shield Secure 2000,ic_438,Blue Shield of California
ip_17809,Shield Secure Plus 6000,ic_438,Blue Shield of California
ip_17810,Shield Secure Plus 4000,ic_438,Blue Shield of California
ip_17811,Shield Secure Plus 2000,ic_438,Blue Shield of California
ip_17812,EmblemHealth Gold Plus,ic_349,EmblemHealth
ip_17813,EmblemHealth Gold Premier,ic_349,EmblemHealth
ip_17814,EmblemHealth Platinum Premier,ic_349,EmblemHealth
ip_17815,Devoted Health HMO,ic_1547,Devoted Health
ip_17816,Devoted Health HMO Prime,ic_1547,Devoted Health
ip_17817,CareFirst MedPlus Plan,ic_305,CareFirst Blue Cross Blue Shield  (Health)
ip_17818,Allwell Medicare Essentials (HMO),ic_1471,Allwell
ip_17819,Allwell Medicare Premier (HMO),ic_1471,Allwell
ip_17820,Allwell Medicare Essentials II (HMO),ic_1471,Allwell
ip_17821,Allwell CHF/Diabetes Medicare (HMO SNP),ic_1471,Allwell
ip_17822,Direct ConnectorCare Plan Type I,ic_616,Tufts Health Plan
ip_17823,Direct ConnectorCare Plan Type II,ic_616,Tufts Health Plan
ip_17824,Direct ConnectorCare Plan Type III,ic_616,Tufts Health Plan
ip_17825,Bright Advantage Flex (PPO),ic_1423,Bright Health
ip_17826,Bright Advantage Flex Plus (PPO),ic_1423,Bright Health
ip_17827,MMM Elite Dade (HMO),ic_1548,MMM of Florida (Medicare and Much More)
ip_17828,MMM Extra (HMO),ic_1548,MMM of Florida (Medicare and Much More)
ip_17829,MMM Platinum (HMO-SNP),ic_1548,MMM of Florida (Medicare and Much More)
ip_17830,MMM Elite (HMO),ic_1548,MMM of Florida (Medicare and Much More)
ip_17831,Solace,ic_501,Workers' Compensation
ip_17832,Miami Children's Health Plan,ic_1549,Miami Children's Health Plan
ip_17833,Access PPO,ic_385,Kaiser Permanente
ip_17834,Silver EPO 30/60 Gated - Metro,ic_330,UnitedHealthcare Oxford
ip_17835,Brotherhood Mutual,ic_501,Workers' Compensation
ip_17836,STAR Kids (Medicaid),ic_517,Superior HealthPlan
ip_17837,AmeriHealth Hospital Advantage EPO,ic_326,AmeriHealth
ip_17838,Oxford Medicare Advantage Essential,ic_330,UnitedHealthcare Oxford
ip_17839,Oxford Medicare Advantage Signature,ic_330,UnitedHealthcare Oxford
ip_17840,Oxford Medicare Advantage Balance,ic_330,UnitedHealthcare Oxford
ip_17841,Oxford Medicare Advantage Select,ic_330,UnitedHealthcare Oxford
ip_17842,TX: Amerivantage Dual Premier (HMO SNP),ic_388,AmeriGroup
ip_17844,Create NJ Select,ic_1464,Create
ip_17845,Saint Peter's Healthcare System,ic_1464,Create
ip_17846,Saint Clare's Health,ic_1464,Create
ip_17847,"Platinum, Gold, Silver EPO - Non-Gated (Freedom Network)",ic_330,UnitedHealthcare Oxford
ip_17848,Medicare HMO Blue SaverRx,ic_573,"Blue Cross Blue Shield of Massachusetts "
ip_17849,Medicare HMO Blue ValueRx,ic_573,"Blue Cross Blue Shield of Massachusetts "
ip_17850,Medicare HMO Blue PlusRx,ic_573,"Blue Cross Blue Shield of Massachusetts "
ip_17851,Medicare PPO Blue SaverRx,ic_573,"Blue Cross Blue Shield of Massachusetts "
ip_17852,Medicare PPO Blue ValueRx,ic_573,"Blue Cross Blue Shield of Massachusetts "
ip_17853,Medicare PPO Blue PlusRx,ic_573,"Blue Cross Blue Shield of Massachusetts "
ip_17854,EmblemHealth Bronze Plus HSA,ic_349,EmblemHealth
ip_17855,EmblemHealth HMO HD6300,ic_349,EmblemHealth
ip_17856,EmblemHealth Healthy NY HMO (Gold),ic_349,EmblemHealth
ip_17857,Aetna HealthFund Health Reimbursement Arrangement (HRA),ic_300,Aetna
ip_17858,Aetna HealthFund Health Savings Account (HSA),ic_300,Aetna
ip_17859,State of Florida High Deductible Health Plan (HDHP),ic_560,AvMed
ip_17860,AvMed Medicare Circle (HMO),ic_560,AvMed
ip_17861,AvMed Medicare Choice (HMO),ic_560,AvMed
ip_17862,Select by Medica,ic_704,Medica
ip_17863,Aetna Medicare Choice Plan (PPO),ic_300,Aetna
ip_17864,Standard Option,ic_310,GEHA
ip_17865,GEHA Connection Dental Federal,ic_233,GEHA
ip_17866,Community Blue Medicare HMO,ic_564,Highmark Blue Cross Blue Shield
ip_17867,Coventry Medicare Summit Plan (HMO),ic_369,Coventry Health Care
ip_17868,All Savers,ic_323,UnitedHealthcare
ip_17869,UnitedHealthcare Sync (PPO) - Medicare,ic_323,UnitedHealthcare
ip_17870,DrMax (HMO- POS),ic_1550,Doctors HealthCare Plans
ip_17871,DrPlus (HMO- POS SNP),ic_1550,Doctors HealthCare Plans
ip_17872,DrCare (HMO- POS SNP),ic_1550,Doctors HealthCare Plans
ip_17873,DrExtra (HMO- POS SNP),ic_1550,Doctors HealthCare Plans
ip_17874,BlueMedicare Classic Plus (HMO),ic_638,Florida Blue: Blue Cross Blue Shield of Florida
ip_17876,PPO Plus,ic_550,Anthem Blue Cross
ip_17877,Aetna Vision Network,ic_539,EyeMed
ip_17878,Life Improvement Plan (HMO SNP),ic_910,Health First Health Plans (Florida)
ip_17879,AbsoluteCare FIDA Plan (Medicare-Medicaid Plan),ic_910,Health First Health Plans (Florida)
ip_17880,Managed Long Term Care (MLTC),ic_1551,RiverSpring at Home
ip_17881,Local 670 - Teamsters,ic_346,Union Plans
ip_17883,Blue Open Access POS,ic_324,Anthem Blue Cross Blue Shield
ip_17884,Choice Plus Advanced (HMO),ic_323,UnitedHealthcare
ip_17885,NY Ind Bronze HMO,ic_330,UnitedHealthcare Oxford
ip_17886,Choice Advanced,ic_323,UnitedHealthcare
ip_17887,NY Ind Platinum HMO,ic_330,UnitedHealthcare Oxford
ip_17888,NY Ind Silver HMO,ic_330,UnitedHealthcare Oxford
ip_17889,Oscar Circle Plus Platinum $0,ic_1127,Oscar Health Insurance Co.
ip_17890,NY Ind HMO Gold,ic_330,UnitedHealthcare Oxford
ip_17891,Oscar Circle Plus Gold $0,ic_1127,Oscar Health Insurance Co.
ip_17892,Oscar Circle Plus Gold $750,ic_1127,Oscar Health Insurance Co.
ip_17893,Oscar Circle Plus Gold $1500,ic_1127,Oscar Health Insurance Co.
ip_17894,Oscar Circle Plus Gold $2000,ic_1127,Oscar Health Insurance Co.
ip_17895,Oscar Circle Plus Gold $5000,ic_1127,Oscar Health Insurance Co.
ip_17896,Oscar Circle Plus Bronze $6650 HSA,ic_1127,Oscar Health Insurance Co.
ip_17897,Oscar Circle Plus Bronze $7900,ic_1127,Oscar Health Insurance Co.
ip_17898,Oscar Circle Plus Silver $3000 HSA,ic_1127,Oscar Health Insurance Co.
ip_17899,Oscar Circle Plus Silver $7900,ic_1127,Oscar Health Insurance Co.
ip_17900,Oscar Circle Plus Bronze $4000,ic_1127,Oscar Health Insurance Co.
ip_17901,Oscar Circle Plus Silver $0,ic_1127,Oscar Health Insurance Co.
ip_17902,Oscar Circle Plus Silver $4500,ic_1127,Oscar Health Insurance Co.
ip_17903,Oscar Circle Plus Silver $3500,ic_1127,Oscar Health Insurance Co.
ip_17904,Oscar Circle Plus Silver $2700,ic_1127,Oscar Health Insurance Co.
ip_17905,Sunrise Advantage Plan (HMO),ic_1552,Sunrise Advantage Plan
ip_17906,Sunrise Advantage Plan C-SNP (HMO SNP),ic_1552,Sunrise Advantage Plan
ip_17907,Sunrise Advantage Plan Gold (HMO SNP),ic_1552,Sunrise Advantage Plan
ip_17908,Sunrise Advantage Plan I-SNP (HMO SNP),ic_1552,Sunrise Advantage Plan
ip_17909,Longevity Health Plan of Illinois (HMO SNP),ic_1553,Longevity Health Plan
ip_17910,Longevity Health Plan of New York (HMO SNP),ic_1553,Longevity Health Plan
ip_17911,Platinum Full PPO 250/15 OffEx,ic_438,Blue Shield of California
ip_17912,Open Access  DART Plan,ic_1435,HealthScope Benefits
ip_17913,Star Kids,ic_509,Blue Cross Blue Shield of Texas
ip_17914,Star Kids,ic_973,Cook Children's Health Plan
ip_17922,Essential Plan 1 (HMO),ic_340,Affinity Health Plan
ip_17923,Essential Plan 2 (HMO),ic_340,Affinity Health Plan
ip_17924,Essential Plan 3 (HMO),ic_340,Affinity Health Plan
ip_17925,Essential Plan 4 (HMO),ic_340,Affinity Health Plan
ip_17926,Essential Plan 1 (HMO),ic_353,MVP Health Care
ip_17927,Essential Plan 2 (HMO),ic_353,MVP Health Care
ip_17928,Essential Plan 3 (HMO),ic_353,MVP Health Care
ip_17929,Essential Plan 4 (HMO),ic_353,MVP Health Care
ip_17930,Aetna Whole HealthSM,ic_300,Aetna
ip_17932,Preferred (HMO),ic_510,Cigna-HealthSpring
ip_17933,Preferred (PPO),ic_510,Cigna-HealthSpring
ip_17934,Anthem PPO Elements Choice EQ HSA,ic_550,Anthem Blue Cross
ip_17935,"Columbia University Open Choice® - Plan 90 ",ic_300,Aetna
ip_17936,Columbia University Open Choice® - Plan 100,ic_300,Aetna
ip_17937,Columbia University Choice Plus 100,ic_323,UnitedHealthcare
ip_17938,Columbia University Choice Plus 90,ic_323,UnitedHealthcare
ip_17939,Columbia University Choice Plus 80,ic_323,UnitedHealthcare
ip_17940,NY: UnitedHealthcare Wellness4Me (HARP),ic_644,UnitedHealthcare Community Plan
ip_17941,Passage Bronze Alternative PCP POS,ic_329,ConnectiCare
ip_17942,"Passage SOLO HMO Copay/Coins $6,000",ic_329,ConnectiCare
ip_17943,"Passage SOLO POS Copay/Coins. $1,500",ic_329,ConnectiCare
ip_17944,Silver 70 Off Exchange Trio HMO,ic_438,Blue Shield of California
ip_17945,CareAdvantage Preferred,ic_1554,CarePartners of Connecticut
ip_17946,CareAdvantage Prime,ic_1554,CarePartners of Connecticut
ip_17947,CareAdvantage Premier,ic_1554,CarePartners of Connecticut
ip_17948,Bright Advantage Assist (HMO),ic_1423,Bright Health
ip_17949,Oxford EPO (Metro Network),ic_330,UnitedHealthcare Oxford
ip_17951,Oxford EPO HSA (Metro Network),ic_330,UnitedHealthcare Oxford
ip_17952,Innova,ic_602,Regence Blue Cross Blue Shield
ip_17953,Oscar Saver Bronze,ic_1127,Oscar Health Insurance Co.
ip_17954,Oscar Gold $2400,ic_1127,Oscar Health Insurance Co.
ip_17955,Aultcare Gold with HSA,ic_1130,Aultcare
ip_17956,Aultcare Gold without HSA,ic_1130,Aultcare
ip_17957,Aultcare Bronze,ic_1130,Aultcare
ip_17958,Aultcare Platinum,ic_1130,Aultcare
ip_17959,Aultcare Silver with HSA,ic_1130,Aultcare
ip_17963,Aultcare Silver without HSA,ic_1130,Aultcare
ip_17964,PPO Network,ic_1130,Aultcare
ip_17965,Aultman Employee Network,ic_1130,Aultcare
ip_17966,PrimeTime Health Plan (Medicare Advantage),ic_1130,Aultcare
ip_17967,PrimeTime Choices (Medicare Supplement),ic_1130,Aultcare
ip_17968,Aultcomp MCO (Worker's Compensation),ic_1130,Aultcare
ip_17969,VSP (Vision Service Plan),ic_1130,Aultcare
ip_17970,Dentemax Network,ic_1555,Aultcare
ip_17971,Capital Selection,ic_908,Capital Health Plan
ip_17972,Premier Selection,ic_908,Capital Health Plan
ip_17973,Premier Plus Selection,ic_908,Capital Health Plan
ip_17974,Principal Choice,ic_908,Capital Health Plan
ip_17975,Quality Choice,ic_908,Capital Health Plan
ip_17976,Platinum,ic_908,Capital Health Plan
ip_17977,Gold,ic_908,Capital Health Plan
ip_17978,Basic Option I,ic_908,Capital Health Plan
ip_17979,Basic Option II,ic_908,Capital Health Plan
ip_17980,Essential Selection,ic_908,Capital Health Plan
ip_17981,Standard Option I,ic_908,Capital Health Plan
ip_17982,Tiered PCP Selection,ic_908,Capital Health Plan
ip_17983,FEHB: High Option,ic_908,Capital Health Plan
ip_17984,State of Florida High Deductible Health HMO Plan,ic_908,Capital Health Plan
ip_17985,Oscar Saver Silver,ic_1127,Oscar Health Insurance Co.
ip_17986,CentraChoice SE Network,ic_570,HealthPartners
ip_17987,Atlas Plan,ic_570,HealthPartners
ip_17988,HealthPartners Minnesota Senior Care Plus (MSC+),ic_570,HealthPartners
ip_17989,HealthPartners® Minnesota Senior Health Options (MSHO/HMO SNP),ic_570,HealthPartners
ip_17990,HealthPartners Sanford (Cost),ic_570,HealthPartners
ip_17991,HealthPartners Journey (PPO - Medicare),ic_570,HealthPartners
ip_17992,HealthPartners Sanford (Cost - Medicare),ic_570,HealthPartners
ip_17993,HealthPartners Robin (PPO - Medicare),ic_570,HealthPartners
ip_17994,HealthPartners Minnesota MSHO (HMO SNP),ic_570,HealthPartners
ip_17995,Basic Medicare Supplement plan,ic_570,HealthPartners
ip_17996,Extended Basic Medicare Supplement plan,ic_570,HealthPartners
ip_17997,Plan N (Medicare Supplement),ic_570,HealthPartners
ip_17998,AHCCCS Complete Care (ACC) (Medicaid),ic_1136,Steward Health Care Network - Health Choice Arizona
ip_17999,Regional Behavioral Health,ic_1136,Steward Health Care Network - Health Choice Arizona
ip_18000,my Blue Access WV EPO,ic_1153,Highmark BlueCross BlueShield of West Virginia
ip_18001,Shared Cost Blue PPO a Community Blue Flex Plan,ic_564,Highmark Blue Cross Blue Shield
ip_18002,Shared Cost PPO,ic_564,Highmark Blue Cross Blue Shield
ip_18003,Premier Balance PPO a Community Blue Plan,ic_564,Highmark Blue Cross Blue Shield
ip_18004,Premier Balance PPO a Community Blue Flex Plan,ic_564,Highmark Blue Cross Blue Shield
ip_18005,Performance Flex Blue,ic_564,Highmark Blue Cross Blue Shield
ip_18006,Performance Blue,ic_564,Highmark Blue Cross Blue Shield
ip_18007,myBlue Multi State Plan,ic_564,Highmark Blue Cross Blue Shield
ip_18008,myBlue Choice LP,ic_564,Highmark Blue Cross Blue Shield
ip_18009,myBlue Choice,ic_564,Highmark Blue Cross Blue Shield
ip_18010,myBlue Care,ic_564,Highmark Blue Cross Blue Shield
ip_18011,myBlue Access LP,ic_564,Highmark Blue Cross Blue Shield
ip_18012,myBlue Access,ic_564,Highmark Blue Cross Blue Shield
ip_18013,my Priority Blue Major Events HMO,ic_564,Highmark Blue Cross Blue Shield
ip_18014,my Priority Blue Flex HMO,ic_564,Highmark Blue Cross Blue Shield
ip_18015,my Lehigh Valley Flex Blue HMO,ic_564,Highmark Blue Cross Blue Shield
ip_18016,my Direct Blue HMO,ic_564,Highmark Blue Cross Blue Shield
ip_18017,my Direct Blue Erie HMO,ic_564,Highmark Blue Cross Blue Shield
ip_18018,my Direct Blue EPO,ic_564,Highmark Blue Cross Blue Shield
ip_18019,my Direct Blue Conemaugh EPO,ic_564,Highmark Blue Cross Blue Shield
ip_18020,my Community Blue Flex PPO,ic_564,Highmark Blue Cross Blue Shield
ip_18021,Lehigh Valley Flex Blue PPO - LWN,ic_564,Highmark Blue Cross Blue Shield
ip_18022,Lehigh Valley Flex Blue PPO - LPY,ic_564,Highmark Blue Cross Blue Shield
ip_18023,Lehigh Valley Flex Blue EPO,ic_564,Highmark Blue Cross Blue Shield
ip_18024,High Deductible PPO Qualified a Community Blue Plan,ic_564,Highmark Blue Cross Blue Shield
ip_18025,High Deductible PPO Qualified a Community Blue Flex Plan,ic_564,Highmark Blue Cross Blue Shield
ip_18026,Health Savings PPO a Community Blue Flex Plan,ic_564,Highmark Blue Cross Blue Shield
ip_18027,Health Savings PPO,ic_564,Highmark Blue Cross Blue Shield
ip_18028,Flex PPO PA Mountains Healthcare Region a Community Blue Plan,ic_564,Highmark Blue Cross Blue Shield
ip_18029,Flex Blue PPO PA Mountains Healthcare Region a Community Blue Plan,ic_564,Highmark Blue Cross Blue Shield
ip_18030,Custom PPO,ic_564,Highmark Blue Cross Blue Shield
ip_18031,Conemaugh Region Connect Blue EPO a Community Blue Plan,ic_564,Highmark Blue Cross Blue Shield
ip_18032,Conemaugh Region Connect Blue EPO,ic_564,Highmark Blue Cross Blue Shield
ip_18033,Comprehensive Care EPO a Community Blue Plan,ic_564,Highmark Blue Cross Blue Shield
ip_18034,Community Blue Select EPO,ic_564,Highmark Blue Cross Blue Shield
ip_18035,Community Blue Flex Total Health,ic_564,Highmark Blue Cross Blue Shield
ip_18036,Community Blue Choice EPO,ic_564,Highmark Blue Cross Blue Shield
ip_18037,BlueCare Qualified High Deductible Custom PPO,ic_564,Highmark Blue Cross Blue Shield
ip_18038,BlueCare QHD PPO,ic_564,Highmark Blue Cross Blue Shield
ip_18039,BlueCare PPO,ic_564,Highmark Blue Cross Blue Shield
ip_18040,BlueCare Custom PPO,ic_564,Highmark Blue Cross Blue Shield
ip_18041,Community Blue Medicare PPO,ic_564,Highmark Blue Cross Blue Shield
ip_18042,Community Blue Medicare Plus PPO,ic_564,Highmark Blue Cross Blue Shield
ip_18043,BlueCare HMO,ic_564,Highmark Blue Cross Blue Shield
ip_18044,BlueCare HMO Plus,ic_564,Highmark Blue Cross Blue Shield
ip_18045,BlueEdge: Alliance Network,ic_1259,Highmark Blue Cross Blue Shield
ip_18046,Total Health Flex Blue PPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_18047,Total Health Flex Blue EPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_18048,Delaware Performance Flex Blue,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_18049,HDHP Blue PPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_18050,BlueEdge: Alliance Network,ic_1260,Highmark Blue Shield
ip_18051,Community Blue Medicare HMO,ic_565,Highmark Blue Shield
ip_18052,Community Blue Medicare Plus PPO,ic_565,Highmark Blue Shield
ip_18053,Community Blue Medicare PPO,ic_565,Highmark Blue Shield
ip_18054,Alliance Flex Blue PPO,ic_565,Highmark Blue Shield
ip_18055,CHIP - PPO Plus,ic_565,Highmark Blue Shield
ip_18056,Choice Blue EPO,ic_565,Highmark Blue Shield
ip_18057,Choice Blue PPO,ic_565,Highmark Blue Shield
ip_18058,Community Blue Choice EPO,ic_565,Highmark Blue Shield
ip_18059,Community Blue EPO,ic_565,Highmark Blue Shield
ip_18060,Community Blue PPO,ic_565,Highmark Blue Shield
ip_18061,Community Blue Premier Flex,ic_565,Highmark Blue Shield
ip_18062,Community Blue Premier Flex Total Health,ic_565,Highmark Blue Shield
ip_18063,Community Blue Select EPO,ic_565,Highmark Blue Shield
ip_18064,CompleteCare,ic_565,Highmark Blue Shield
ip_18065,Flex PPO a Community Blue Plan,ic_565,Highmark Blue Shield
ip_18066,Health Savings Flex PPO a Community Blue Plan,ic_565,Highmark Blue Shield
ip_18067,Health Savings PPO,ic_565,Highmark Blue Shield
ip_18068,Lehigh Valley Flex Blue EPO,ic_565,Highmark Blue Shield
ip_18069,"Major Events Blue PPO, a Community Blue Plan",ic_565,Highmark Blue Shield
ip_18070,my Direct Blue EPO,ic_565,Highmark Blue Shield
ip_18071,my Direct Blue Lehigh Valley Major Events EPO,ic_565,Highmark Blue Shield
ip_18072,my Direct Blue Major Events EPO,ic_565,Highmark Blue Shield
ip_18073,my Lehigh Valley Flex Blue PPO,ic_565,Highmark Blue Shield
ip_18074,my Premier Blue Flex PPO,ic_565,Highmark Blue Shield
ip_18075,Performance Blue,ic_565,Highmark Blue Shield
ip_18076,Performance Flex Blue,ic_565,Highmark Blue Shield
ip_18077,Shared Cost PPO,ic_565,Highmark Blue Shield
ip_18083,UHC Group Medicare Advantage PPO Enhanced Plan - NC State Health Plan,ic_323,UnitedHealthcare
ip_18084,UHC Group Medicare Advantage (PPO) Base Plan - NC State Health Plan,ic_323,UnitedHealthcare
ip_18085,70/30 Plan for Employees - State Health Plan,ic_791,Blue Cross Blue Shield of North Carolina
ip_18086,80/20 Plan for Employees - State Health Plan,ic_791,Blue Cross Blue Shield of North Carolina
ip_18087,High Deductible Health Plan (HDHP) - State Health Plan,ic_791,Blue Cross Blue Shield of North Carolina
ip_18088,70/30 Plan for Medicare Retirees - State Health Plan,ic_791,Blue Cross Blue Shield of North Carolina
ip_18089,BlueEdge: Advantage Network,ic_1518,Highmark Blue Cross Blue Shield of Delaware
ip_18090,BlueEdge: Advantage Plus 2.0 Network,ic_1518,Highmark Blue Cross Blue Shield of Delaware
ip_18091,BlueEdge: Advantage Plus Network,ic_1518,Highmark Blue Cross Blue Shield of Delaware
ip_18092,BlueEdge: Alliance Network,ic_1518,Highmark Blue Cross Blue Shield of Delaware
ip_18093,BlueEdge: Elite Plus Network,ic_1518,Highmark Blue Cross Blue Shield of Delaware
ip_18094,NYP - Open Access Aetna Select (EPO),ic_300,Aetna
ip_18095,NYP - Aetna Choice POS II,ic_300,Aetna
ip_18096,UnitedHealthcare Choice Plus Network - UMR,ic_323,UnitedHealthcare
ip_18097,Montefiore Diamond Care Managed Long-Term Care Plan,ic_1556,Montefiore HMO
ip_18098,Medicare Supplement 1,ic_615,Harvard Pilgrim Health Care
ip_18099,Medicare Supplement Core,ic_615,Harvard Pilgrim Health Care
ip_18100,Select HMO,ic_628,Health New England
ip_18101,Partners Plus,ic_1544,AllWays Health Partners
ip_18102,Partners Select,ic_1544,AllWays Health Partners
ip_18103,Medicare supplement plan: Medex Bronze,ic_573,"Blue Cross Blue Shield of Massachusetts "
ip_18104,Medicare supplement plan: Medex Core,ic_573,"Blue Cross Blue Shield of Massachusetts "
ip_18105,My Care Family,ic_1544,AllWays Health Partners
ip_18106,Medicare Select (HMO-POS),ic_628,Health New England
ip_18107,Premium No Rx (HMO),ic_615,Harvard Pilgrim Health Care
ip_18108,Basic No Rx (HMO),ic_615,Harvard Pilgrim Health Care
